date,PM2_5_950,PM10_950,SOX_950,NOX_950,Temp_950,Hum_950
8/25/2023 7:07:28 PM,8,9,601.53,48.13,21.7,99.56
8/25/2023 7:06:28 PM,7,7,600.71,47.96,21.8,99.51
8/25/2023 7:05:29 PM,5,5,597.3,47.93,21.8,99.84
8/25/2023 7:04:35 PM,7,7,601.05,47.74,21.7,100
8/25/2023 7:03:47 PM,5,5,599.16,47.43,21.8,99.56
8/25/2023 7:02:13 PM,7,7,598.07,47.72,21.8,100
8/25/2023 7:01:20 PM,7,7,601.43,47.85,21.7,100
8/25/2023 7:00:13 PM,7,7,602.79,47.67,21.7,100
8/25/2023 6:59:13 PM,8,9,605.87,47.74,21.8,100
8/25/2023 6:58:14 PM,8,9,607.02,48.34,21.7,100
8/25/2023 6:57:15 PM,8,9,610.9,47.61,21.7,100
8/25/2023 6:56:14 PM,9,10,612.93,46.72,21.7,100
8/25/2023 6:55:13 PM,10,11,607.99,46.41,21.7,100
8/25/2023 6:54:14 PM,9,10,614.5,46.25,21.7,100
8/25/2023 6:53:14 PM,9,10,612.81,46.15,21.7,100
8/25/2023 6:52:15 PM,8,9,610.94,46.57,21.7,100
8/25/2023 6:51:20 PM,8,9,615.23,46.2,21.7,100
8/25/2023 6:50:25 PM,10,11,616.04,45.81,21.7,100
8/25/2023 6:49:13 PM,12,13,626.3,45.82,21.7,100
8/25/2023 6:48:15 PM,10,11,614.83,46,21.7,100
8/25/2023 6:47:15 PM,11,12,609.91,46.85,21.7,100
8/25/2023 6:46:21 PM,13,14,608.84,46.5,21.7,100
8/25/2023 6:45:32 PM,13,14,610.53,46.11,21.7,100
8/25/2023 6:44:19 PM,11,12,612.24,45.65,21.7,100
8/25/2023 6:43:02 PM,11,12,606.82,45.81,21.7,100
8/25/2023 6:42:01 PM,11,12,611.48,45.59,21.7,100
8/25/2023 6:41:01 PM,11,12,609.22,46.18,21.7,100
8/25/2023 6:40:19 PM,12,13,612.07,45.99,21.7,100
8/25/2023 6:39:10 PM,14,15,611.17,46,21.7,100
8/25/2023 6:38:01 PM,13,14,614.15,46.27,21.8,100
8/25/2023 6:37:05 PM,12,13,613.31,45.79,21.8,100
8/25/2023 6:36:04 PM,14,15,604.64,46.01,21.8,100
8/25/2023 6:35:02 PM,11,12,591.6,45.92,21.8,100
8/25/2023 6:34:10 PM,13,14,574.39,45.21,21.8,99
8/25/2023 6:33:03 PM,13,14,552.39,42.61,21.8,100
8/25/2023 6:31:54 PM,11,12,620.45,46.46,21.8,100
8/25/2023 6:30:53 PM,11,12,617.91,44.65,21.8,100
8/25/2023 6:29:52 PM,13,14,619.88,43.59,21.8,100
8/25/2023 6:28:53 PM,11,12,629.16,45.19,21.9,100
8/25/2023 6:27:53 PM,11,12,627.13,46.76,21.9,100
8/25/2023 6:26:52 PM,10,11,624.99,46.81,21.9,99
8/25/2023 6:25:01 PM,9,10,621.89,45.75,21.9,99
8/25/2023 6:23:52 PM,8,9,624.15,46.13,22,99
8/25/2023 6:22:52 PM,8,9,623.1,45.69,22,99
8/25/2023 6:21:58 PM,11,13,630.68,46.65,21.9,99
8/25/2023 6:20:03 PM,9,10,630.16,47.24,22,99
8/25/2023 6:18:52 PM,9,10,630.86,46.94,22,99
8/25/2023 6:17:54 PM,9,10,639.4,46.76,22,99
8/25/2023 6:16:57 PM,8,9,641.63,46.7,22.1,99
8/25/2023 6:15:59 PM,7,8,640,47.36,22,99
8/25/2023 6:14:52 PM,10,11,632.66,48.03,22.1,99
8/25/2023 6:13:55 PM,11,12,633.58,47.1,22.1,98
8/25/2023 6:12:10 PM,10,11,631.6,46.18,22.1,98
8/25/2023 6:10:53 PM,11,12,630.27,46.14,22.2,98
8/25/2023 6:09:53 PM,10,11,632.06,45.8,22.2,98
8/25/2023 6:08:54 PM,10,11,630.08,46.85,22.2,97
8/25/2023 6:07:53 PM,10,12,629.48,46.83,22.2,97
8/25/2023 6:06:55 PM,8,9,636.16,45.55,22.2,97
8/25/2023 6:05:53 PM,9,10,636.85,44.75,22.3,97
8/25/2023 6:04:54 PM,8,9,636.18,45.28,22.3,97
8/25/2023 6:03:11 PM,8,9,642.58,45.68,22.3,97
8/25/2023 6:02:07 PM,8,9,638.59,45.21,22.3,97
8/25/2023 6:00:52 PM,7,7,632.83,43.51,22.4,96
8/25/2023 5:59:03 PM,8,9,627.47,41.64,22.4,96
8/25/2023 5:57:52 PM,6,6,611.98,40.57,22.5,96
8/25/2023 5:56:55 PM,8,9,643.33,44.23,22.5,96
8/25/2023 5:55:40 PM,7,7,642.99,44.29,22.5,96
8/25/2023 5:54:43 PM,8,9,647.81,43.67,22.5,95
8/25/2023 5:53:44 PM,6,6,654.24,44.49,22.6,95
8/25/2023 5:52:46 PM,8,9,654.18,44.46,22.6,96
8/25/2023 5:51:43 PM,6,6,659.57,43.47,22.6,96
8/25/2023 5:50:41 PM,7,7,663.62,44.11,22.7,96
8/25/2023 5:49:44 PM,6,6,657.84,43.34,22.6,96
8/25/2023 5:48:43 PM,6,6,659.43,42.2,22.7,96
8/25/2023 5:47:46 PM,5,5,655.96,41.54,22.7,95
8/25/2023 5:46:44 PM,7,7,650.43,42.19,22.7,94
8/25/2023 5:45:41 PM,8,9,656.64,43.98,22.8,94
8/25/2023 5:44:42 PM,7,7,662.87,43.95,22.8,94
8/25/2023 5:43:43 PM,8,9,668.22,43.64,22.8,94
8/25/2023 5:42:40 PM,8,9,670.5,43.61,22.8,94
8/25/2023 5:41:40 PM,5,5,666.33,42.85,23,93
8/25/2023 5:40:40 PM,7,7,662.56,43.21,23,93
8/25/2023 5:39:40 PM,7,7,669.72,42.96,23,93
8/25/2023 5:38:42 PM,6,6,670.09,42.24,23.1,93
8/25/2023 5:37:41 PM,7,7,669.59,42.29,23.2,92
8/25/2023 5:36:43 PM,6,6,672.24,43.17,23.2,92
8/25/2023 5:35:46 PM,6,6,671.46,42.48,23.3,92
8/25/2023 5:34:42 PM,6,6,671.59,42.46,23.4,92
8/25/2023 5:33:46 PM,6,6,667.69,42.45,23.4,91
8/25/2023 5:32:42 PM,5,5,666.99,42.33,23.5,91
8/25/2023 5:31:46 PM,7,7,671.2,41.96,23.6,91
8/25/2023 5:30:46 PM,6,7,676.06,42.52,23.8,91
8/25/2023 5:29:40 PM,7,9,679.7,43.15,23.8,90
8/25/2023 5:28:43 PM,7,8,687.26,43.21,23.9,89
8/25/2023 5:27:48 PM,9,10,685.71,42.88,24,89
8/25/2023 5:26:46 PM,6,6,686.39,42.38,24.2,89
8/25/2023 5:25:40 PM,6,7,688.74,41.21,24.3,88
8/25/2023 5:24:42 PM,9,10,681.39,40.49,24.4,88
8/25/2023 5:23:47 PM,8,9,677.98,39.63,24.4,88
8/25/2023 5:22:41 PM,7,7,679.99,39.01,24.5,88
8/25/2023 5:21:29 PM,8,9,678.21,40.21,24.7,88
8/25/2023 5:20:23 PM,7,8,683.67,40.35,24.8,88
8/25/2023 5:19:30 PM,6,6,685.92,41.15,25,87
8/25/2023 5:18:23 PM,5,5,692.61,41.28,25.2,87
8/25/2023 5:17:30 PM,6,6,694.77,41.54,25.4,86
8/25/2023 5:16:23 PM,6,6,691.44,41.16,25.5,86
8/25/2023 5:15:23 PM,6,6,692.01,41.01,25.6,86
8/25/2023 5:14:24 PM,6,6,689.45,41.91,25.8,85
8/25/2023 5:13:23 PM,7,7,684.94,41.87,25.9,85
8/25/2023 5:12:23 PM,6,6,689.67,41.67,26,85
8/25/2023 5:11:23 PM,7,7,684.54,41.03,26.2,85
8/25/2023 5:10:23 PM,7,7,684.18,40.97,26.2,85
8/25/2023 5:09:23 PM,5,5,689.12,41.93,26.3,85
8/25/2023 5:08:31 PM,6,6,694.56,41.9,26.4,84
8/25/2023 5:07:23 PM,6,6,688.92,40.81,26.4,84
8/25/2023 5:06:23 PM,6,6,688.45,40.69,26.6,84
8/25/2023 5:05:31 PM,7,7,693.89,41.06,26.7,83
8/25/2023 5:04:41 PM,8,9,695.41,41.17,26.8,82
8/25/2023 5:03:23 PM,7,9,690.8,41.59,26.8,82
8/25/2023 5:02:24 PM,7,7,685.86,41.79,26.7,82
8/25/2023 5:01:23 PM,7,7,689.58,42.36,26.7,82
8/25/2023 5:00:22 PM,6,6,694.23,41.56,26.6,83
8/25/2023 4:59:22 PM,6,6,689.56,41.64,26.6,83
8/25/2023 4:58:25 PM,8,9,687.39,40.9,26.5,83
8/25/2023 4:57:23 PM,7,8,692.12,41.32,26.4,84
8/25/2023 4:56:22 PM,7,7,692.67,42.87,26.3,84
8/25/2023 4:55:25 PM,6,6,699.92,43.41,26.2,84
8/25/2023 4:54:24 PM,7,7,698.88,42.72,26.1,85
8/25/2023 4:53:24 PM,6,6,701.87,42.05,26.1,85
8/25/2023 4:52:25 PM,6,6,700.87,42.83,26.2,85
8/25/2023 4:51:28 PM,5,5,696.86,43.69,26.3,84
8/25/2023 4:50:22 PM,6,6,689.87,44.79,26.4,84
8/25/2023 4:49:22 PM,6,6,679.07,47.51,26.5,83
8/25/2023 4:48:29 PM,6,6,664.65,49.29,26.5,84
8/25/2023 4:47:22 PM,7,7,639.51,52.7,26.8,82
8/25/2023 4:46:31 PM,6,6,708.89,41.02,26.9,82
8/25/2023 4:45:30 PM,6,6,698.95,41.91,27,81
8/25/2023 4:44:31 PM,6,6,700.25,42.49,27.1,79
8/25/2023 4:43:31 PM,5,5,704.16,42.59,27.4,79
8/25/2023 4:42:49 PM,7,7,707.67,42.3,27.5,79
8/25/2023 4:41:31 PM,6,6,707.6,41.59,27.4,79
8/25/2023 4:40:29 PM,6,6,699.39,40.8,27.4,79
8/25/2023 4:39:35 PM,6,6,697.38,40.47,27.5,78
8/25/2023 4:38:34 PM,5,5,703.18,39.76,27.5,79
8/25/2023 4:37:29 PM,6,6,704.62,40.08,27.5,79
8/25/2023 4:36:29 PM,5,5,703.98,41.06,27.4,79
8/25/2023 4:35:33 PM,7,7,698.5,40.74,27.3,79
8/25/2023 4:34:29 PM,6,6,701.82,42.35,27.4,79
8/25/2023 4:33:31 PM,4,4,708.65,42.54,27.5,79
8/25/2023 4:32:33 PM,6,6,710.46,42.93,27.6,78
8/25/2023 4:31:36 PM,6,6,708.78,42.66,27.9,78
8/25/2023 4:30:37 PM,6,6,704.52,41.68,28,78
8/25/2023 4:29:31 PM,5,5,701.9,41.91,28.1,78
8/25/2023 4:28:30 PM,5,5,704.7,42.42,28.3,77
8/25/2023 4:27:34 PM,5,5,696.17,43.16,28.6,77
8/25/2023 4:26:30 PM,7,7,689.82,41.33,28.7,77
8/25/2023 4:25:30 PM,6,6,693.23,41.21,28.8,76
8/25/2023 4:24:33 PM,5,5,695.94,41.17,29,76
8/25/2023 4:23:31 PM,4,4,701.77,41.71,29.3,75
8/25/2023 4:22:29 PM,6,7,699.93,42.49,29.4,75
8/25/2023 4:21:31 PM,6,7,697.4,43.1,29.4,76
8/25/2023 4:20:48 PM,7,7,696.24,42.99,29.4,75
8/25/2023 4:19:15 PM,5,5,693.4,42.73,29.7,75
8/25/2023 4:18:14 PM,8,9,692.71,41.86,29.8,75
8/25/2023 4:17:31 PM,7,8,698.8,41.23,29.8,75
8/25/2023 4:16:19 PM,6,6,706.91,41.05,29.9,75
8/25/2023 4:15:11 PM,6,6,704.32,42.17,29.9,75
8/25/2023 4:14:13 PM,7,8,707.66,43.2,30,74
8/25/2023 4:13:12 PM,5,5,718.65,45.15,30,75
8/25/2023 4:12:12 PM,6,6,737.28,46.76,29.9,75
8/25/2023 4:11:09 PM,7,7,687.44,42.14,29.8,75
8/25/2023 4:10:03 PM,6,6,687.33,43.41,29.8,75
8/25/2023 4:09:16 PM,6,6,686.78,43.08,29.8,75
8/25/2023 4:08:11 PM,7,7,687,42.76,29.7,75
8/25/2023 4:07:05 PM,4,4,688.52,42.37,29.9,75
8/25/2023 4:06:09 PM,7,7,692.4,43.33,29.8,75
8/25/2023 4:05:03 PM,6,6,692.25,43.27,29.9,75
8/25/2023 4:04:22 PM,7,7,690.1,42.78,29.8,75
8/25/2023 4:02:57 PM,7,7,688.63,41.82,29.7,75
8/25/2023 4:01:56 PM,6,6,694.23,40.81,29.6,75
8/25/2023 4:00:02 PM,5,5,693.21,41.63,29.6,75
8/25/2023 3:58:56 PM,7,7,692.27,41.73,29.6,75
8/25/2023 3:57:55 PM,5,5,689.3,41.1,29.5,75
8/25/2023 3:56:56 PM,5,5,687.44,41.52,29.4,76
8/25/2023 3:55:55 PM,4,4,682.15,42.01,29.4,76
8/25/2023 3:54:55 PM,7,7,677.49,42.85,29.4,76
8/25/2023 3:53:57 PM,6,6,674.16,42.4,29.4,75
8/25/2023 3:52:00 PM,7,7,686.96,42.99,29.2,76
8/25/2023 3:51:00 PM,5,5,684.66,42.82,29.1,76
8/25/2023 3:49:55 PM,7,7,687.03,41.32,29.1,76
8/25/2023 3:48:56 PM,6,6,686.57,41.26,29.1,76
8/25/2023 3:47:57 PM,7,7,691.76,41.94,29,76
8/25/2023 3:46:55 PM,8,9,697.64,42.52,29,77
8/25/2023 3:45:56 PM,7,7,692.41,43.53,29.1,76
8/25/2023 3:44:56 PM,9,10,693.39,42.79,29.1,76
8/25/2023 3:43:55 PM,8,9,687.53,42.44,29.2,76
8/25/2023 3:42:55 PM,8,9,685.17,42.67,29.2,76
8/25/2023 3:41:01 PM,8,9,684.35,41.93,29.4,76
8/25/2023 3:39:56 PM,7,7,687.08,41.74,29.5,75
8/25/2023 3:38:13 PM,7,8,708.72,38.75,29.8,75
8/25/2023 3:36:55 PM,6,6,726.33,38.48,29.9,75
8/25/2023 3:35:43 PM,7,7,671.9,41.58,29.9,75
8/25/2023 3:34:38 PM,6,6,674.44,41.63,29.9,75
8/25/2023 3:33:37 PM,6,6,677.66,41.66,29.9,75
8/25/2023 3:32:37 PM,8,9,684.88,42.79,29.9,75
8/25/2023 3:31:37 PM,7,7,685.2,43.07,30,75
8/25/2023 3:30:43 PM,7,7,681.5,43.66,30.1,75
8/25/2023 3:29:37 PM,6,6,679.58,43.5,30.2,74
8/25/2023 3:28:37 PM,8,9,685.8,43.13,30.4,74
8/25/2023 3:27:37 PM,8,9,678.4,42.98,30.6,73
8/25/2023 3:26:37 PM,6,6,679.98,43.28,30.8,74
8/25/2023 3:25:37 PM,6,6,689.68,42.71,30.7,74
8/25/2023 3:24:38 PM,8,9,691.36,42.54,30.8,74
8/25/2023 3:23:38 PM,8,9,683.81,41.84,30.8,74
8/25/2023 3:22:37 PM,7,7,683.28,42.56,30.9,74
8/25/2023 3:21:37 PM,8,9,681,42.67,31,73
8/25/2023 3:20:38 PM,8,9,674.99,43.06,31,74
8/25/2023 3:19:38 PM,8,9,678.36,43.36,31.2,73
8/25/2023 3:18:40 PM,6,6,677.71,42.89,31.1,74
8/25/2023 3:17:44 PM,6,6,679.4,42.51,31.1,73
8/25/2023 3:16:37 PM,5,5,678.16,42.68,31.1,74
8/25/2023 3:15:43 PM,5,5,673.07,43.74,31,74
8/25/2023 3:14:39 PM,8,9,669.07,43.6,31.1,74
8/25/2023 3:13:45 PM,6,6,677.22,43.02,31.1,75
8/25/2023 3:12:37 PM,7,7,675.21,42.95,30.9,75
8/25/2023 3:11:37 PM,7,7,676.5,43.6,30.8,76
8/25/2023 3:10:37 PM,7,7,678.12,43.48,30.5,76
8/25/2023 3:09:56 PM,9,10,677.9,43.36,30.3,75
8/25/2023 3:08:37 PM,6,6,681.47,42.5,30.2,75
8/25/2023 3:07:38 PM,8,9,673.95,41.52,29.9,77
8/25/2023 3:06:54 PM,8,9,671.57,41.89,29.5,78
8/25/2023 3:05:36 PM,8,9,669.95,42.09,29.2,78
8/25/2023 3:04:37 PM,8,9,667.11,40.92,28.7,79
8/25/2023 3:03:36 PM,6,6,669.23,40.75,28.1,79
8/25/2023 3:02:36 PM,8,9,661.86,40.67,27.8,81
8/25/2023 3:01:36 PM,6,6,645.49,39.66,27.2,81
8/25/2023 3:00:33 PM,7,7,681.71,42.4,26.8,84
8/25/2023 2:59:37 PM,6,6,679.58,41.93,26.3,85
8/25/2023 2:58:39 PM,5,6,678.6,41.83,26.1,85
8/25/2023 2:57:31 PM,7,7,681.14,41.96,26,86
8/25/2023 2:56:30 PM,6,6,684.1,41.96,26,85
8/25/2023 2:55:41 PM,9,10,694.49,42.39,26,85
8/25/2023 2:54:32 PM,7,7,690.17,43.13,25.9,86
8/25/2023 2:53:37 PM,6,6,687.1,43.26,26,86
8/25/2023 2:52:31 PM,6,6,680.68,43.03,25.8,85
8/25/2023 2:51:32 PM,4,4,681.79,42.44,25.8,85
8/25/2023 2:50:31 PM,5,5,687.36,41.61,26,85
8/25/2023 2:49:30 PM,7,7,683.78,42.12,26,85
8/25/2023 2:48:37 PM,6,6,683.24,43.14,26.1,85
8/25/2023 2:47:31 PM,4,4,691.58,42.74,26.2,84
8/25/2023 2:46:31 PM,7,8,689.45,42.87,26.3,84
8/25/2023 2:45:37 PM,6,6,685.81,42.65,26.3,84
8/25/2023 2:44:31 PM,6,6,685.38,43.11,26.4,84
8/25/2023 2:43:31 PM,6,6,690.14,42.1,26.5,83
8/25/2023 2:42:30 PM,6,6,683.72,41.58,26.5,83
8/25/2023 2:41:03 PM,8,9,685.17,42.4,26.7,82
8/25/2023 2:39:26 PM,7,7,678.87,42.42,26.8,81
8/25/2023 2:38:25 PM,5,5,683.24,42.61,26.9,80
8/25/2023 2:37:23 PM,7,7,684.66,42.55,26.9,81
8/25/2023 2:36:26 PM,6,6,689.15,42.42,27,81
8/25/2023 2:35:42 PM,5,5,686.99,42.93,27,80
8/25/2023 2:34:29 PM,6,6,684.83,42.43,27.2,80
8/25/2023 2:33:24 PM,7,7,683,42.9,27.4,79
8/25/2023 2:32:24 PM,6,6,680.75,43.1,27.5,79
8/25/2023 2:31:30 PM,6,7,680.44,43.02,27.6,79
8/25/2023 2:30:24 PM,6,6,682.74,42.14,27.7,78
8/25/2023 2:29:25 PM,6,6,684.38,42.04,27.9,78
8/25/2023 2:28:25 PM,6,6,688,40.81,28,78
8/25/2023 2:27:24 PM,6,6,692.84,39,28.1,77
8/25/2023 2:26:24 PM,7,7,698.96,36.7,28.5,77
8/25/2023 2:25:08 PM,5,5,672.22,41.64,28.9,77
8/25/2023 2:24:09 PM,5,5,671.33,41.91,29,77
8/25/2023 2:23:15 PM,6,6,674.2,41.37,29.2,76
8/25/2023 2:22:08 PM,6,6,676.92,40.57,29.4,76
8/25/2023 2:21:08 PM,7,7,677.41,40.63,29.6,76
8/25/2023 2:20:08 PM,5,5,682.16,41.31,29.9,75
8/25/2023 2:19:08 PM,6,6,684.16,42.2,30.1,75
8/25/2023 2:18:09 PM,8,9,686.03,41.91,30.1,75
8/25/2023 2:17:10 PM,7,7,689.05,41.65,30,75
8/25/2023 2:16:09 PM,6,6,684.2,42.47,30,75
8/25/2023 2:15:12 PM,4,4,688.01,42.24,30.3,74
8/25/2023 2:14:12 PM,5,5,687.6,41.66,30.8,74
8/25/2023 2:13:10 PM,6,6,690.08,40.86,30.9,74
8/25/2023 2:12:09 PM,9,10,692.44,40.7,30.7,75
8/25/2023 2:10:11 PM,7,8,684.45,41.34,29.8,77
8/25/2023 2:09:08 PM,6,6,683.5,41.89,29.5,77
8/25/2023 2:08:08 PM,5,5,682.82,41,29.1,77
8/25/2023 2:07:27 PM,6,6,680.48,40.68,28.9,77
8/25/2023 2:06:07 PM,6,6,681.99,41.11,28.5,78
8/25/2023 2:05:08 PM,6,6,684.22,41.21,28.2,78
8/25/2023 2:04:09 PM,4,4,681.88,42.02,28,79
8/25/2023 2:03:06 PM,5,5,685.6,42.5,27.7,79
8/25/2023 2:02:08 PM,5,5,685.31,41.57,27.7,79
8/25/2023 2:01:10 PM,5,5,686.38,41.05,27.9,79
8/25/2023 2:00:09 PM,7,7,692.18,40.1,27.8,79
8/25/2023 1:59:11 PM,6,6,694.76,40.14,27.6,79
8/25/2023 1:58:07 PM,6,6,699.24,41.29,27.6,79
8/25/2023 1:57:09 PM,6,6,691.83,42.12,27.7,79
8/25/2023 1:56:06 PM,6,6,692.28,42.56,27.7,79
8/25/2023 1:55:08 PM,7,7,686.63,42.54,27.6,79
8/25/2023 1:54:07 PM,6,7,682.9,41.55,27.7,79
8/25/2023 1:53:09 PM,5,5,684.14,40.67,27.8,79
8/25/2023 1:52:08 PM,6,6,676.24,39.76,27.8,79
8/25/2023 1:51:07 PM,7,8,673.7,39.12,28,79
8/25/2023 1:49:09 PM,8,9,699,40.08,27.9,79
8/25/2023 1:48:12 PM,7,7,705.32,40.11,28,78
8/25/2023 1:46:16 PM,6,6,706.45,41.14,28.1,78
8/25/2023 1:44:52 PM,8,9,706.66,42.06,28.1,78
8/25/2023 1:43:53 PM,7,7,703.99,42.13,28.2,78
8/25/2023 1:42:06 PM,7,7,707.09,40.68,28.3,78
8/25/2023 1:40:53 PM,8,9,706.88,40.58,28.3,78
8/25/2023 1:39:53 PM,7,7,705.74,40.83,28.1,78
8/25/2023 1:38:59 PM,6,6,704.38,41.59,28,78
8/25/2023 1:37:53 PM,7,7,704.91,41.79,27.9,79
8/25/2023 1:36:52 PM,5,5,701,41.82,27.6,79
8/25/2023 1:35:57 PM,6,6,693.93,41.83,27.6,79
8/25/2023 1:34:52 PM,5,5,697.4,42.93,27.7,79
8/25/2023 1:33:07 PM,6,6,702.75,42.69,28.1,78
8/25/2023 1:32:07 PM,6,6,701.97,42.41,28.2,78
8/25/2023 1:30:51 PM,6,6,703.7,42.46,28.4,78
8/25/2023 1:29:54 PM,8,9,710.67,41.93,28.5,78
8/25/2023 1:28:53 PM,7,7,708.07,41.8,28.5,77
8/25/2023 1:27:53 PM,5,5,704.68,41.71,29,77
8/25/2023 1:26:51 PM,7,7,704.64,41.78,29.3,76
8/25/2023 1:25:52 PM,9,10,696.5,41.46,29.4,77
8/25/2023 1:24:52 PM,7,7,703.01,41.7,29.4,76
8/25/2023 1:23:51 PM,6,6,707.89,42.08,29.3,77
8/25/2023 1:22:51 PM,8,9,708.67,41.02,29.1,77
8/25/2023 1:21:53 PM,8,9,704.46,41.2,29.2,77
8/25/2023 1:20:52 PM,6,6,708.73,41.01,29.3,76
8/25/2023 1:19:52 PM,6,6,705.42,40.75,29.4,76
8/25/2023 1:18:52 PM,9,10,700.25,39.29,29.5,76
8/25/2023 1:17:52 PM,7,7,689.49,39.24,29.4,76
8/25/2023 1:16:57 PM,8,9,677.32,37.38,29,77
8/25/2023 1:15:54 PM,8,9,678.15,34.38,28.7,78
8/25/2023 1:14:36 PM,8,9,693.26,41.47,28.5,78
8/25/2023 1:13:35 PM,8,9,697.99,41.99,28.2,78
8/25/2023 1:12:36 PM,8,9,694.47,42.29,28.1,78
8/25/2023 1:11:35 PM,8,9,690.34,42.64,28.2,78
8/25/2023 1:10:35 PM,9,10,691.16,42.97,28.3,78
8/25/2023 1:09:36 PM,8,9,692.22,41.99,28.4,78
8/25/2023 1:08:37 PM,9,10,699.93,42.38,28.3,78
8/25/2023 1:07:36 PM,6,6,703.64,42.26,28.3,78
8/25/2023 1:06:36 PM,8,9,699.67,42.82,28.4,78
8/25/2023 1:05:41 PM,9,10,701.58,43.14,28.5,78
8/25/2023 1:04:35 PM,8,9,701.11,43.34,28.5,77
8/25/2023 1:03:36 PM,8,9,700.93,44.09,28.5,77
8/25/2023 1:02:36 PM,8,9,697.61,43.26,28.7,77
8/25/2023 1:01:35 PM,9,10,686.93,41.97,28.7,78
8/25/2023 1:00:35 PM,8,9,687.03,40.76,28.7,77
8/25/2023 12:59:36 PM,7,7,697.33,40.22,28.7,77
8/25/2023 12:58:42 PM,7,7,710.15,40.65,28.7,77
8/25/2023 12:57:36 PM,8,9,707.45,40.68,28.9,77
8/25/2023 12:56:35 PM,10,11,700.8,40.25,28.8,77
8/25/2023 12:55:43 PM,8,9,703.65,41.43,28.9,77
8/25/2023 12:54:38 PM,10,11,712.01,41.42,28.9,77
8/25/2023 12:53:36 PM,10,11,710.1,41.75,29.1,77
8/25/2023 12:52:35 PM,10,11,697.36,41.56,29.2,76
8/25/2023 12:51:35 PM,10,11,690.46,41.27,29.4,76
8/25/2023 12:50:55 PM,11,13,693.83,41.54,29.5,76
8/25/2023 12:49:41 PM,9,10,697.41,42.33,29.8,76
8/25/2023 12:48:38 PM,8,9,700.01,42.45,30,75
8/25/2023 12:47:31 PM,10,11,700.93,42.79,30.3,74
8/25/2023 12:46:31 PM,12,13,703,42.27,30.7,74
8/25/2023 12:45:35 PM,11,12,692.35,42.56,30.9,74
8/25/2023 12:44:35 PM,7,7,689.11,42.37,31.3,72
8/25/2023 12:43:31 PM,10,11,691.71,44.01,31.6,72
8/25/2023 12:42:31 PM,9,10,702.07,44.78,32,71
8/25/2023 12:41:31 PM,7,8,715.24,44.77,32.1,73
8/25/2023 12:40:39 PM,9,10,724.58,44.85,32.1,73
8/25/2023 12:39:29 PM,9,10,682.72,42.17,31.9,74
8/25/2023 12:38:37 PM,8,9,681.87,42.15,31.7,73
8/25/2023 12:37:15 PM,10,11,685.15,41.9,0,0
8/25/2023 12:36:15 PM,10,11,685.85,42.39,0,0
8/25/2023 12:35:21 PM,11,12,682.88,42.61,0,0
8/25/2023 12:34:16 PM,12,13,674.23,42.84,0,0
8/25/2023 12:33:17 PM,11,12,668.48,42.39,0,0
8/25/2023 12:32:15 PM,10,11,668.95,41.84,0,0
8/25/2023 12:31:16 PM,8,9,670.06,42.27,0,0
8/25/2023 12:30:21 PM,9,10,676.78,43.44,0,0
8/25/2023 12:29:15 PM,9,10,679.73,43.48,0,0
8/25/2023 12:28:15 PM,8,9,676.61,42.14,0,0
8/25/2023 12:27:15 PM,9,10,676.29,41.45,0,0
8/25/2023 12:26:16 PM,10,11,672.75,42.15,0,0
8/25/2023 12:25:15 PM,10,11,672.1,43.12,0,0
8/25/2023 12:24:16 PM,12,13,667.6,42.99,0,0
8/25/2023 12:23:17 PM,12,13,670.11,43.87,0,0
8/25/2023 12:22:16 PM,14,15,674.73,43.65,0,0
8/25/2023 12:21:17 PM,11,12,678.7,43.94,0,0
8/25/2023 12:20:15 PM,9,11,674.72,43.33,0,0
8/25/2023 12:19:16 PM,11,12,677.86,42.43,0,0
8/25/2023 12:18:15 PM,11,12,678.34,42.64,0,0
8/25/2023 12:17:34 PM,12,13,678.23,42.81,0,0
8/25/2023 12:16:23 PM,9,10,675.52,43.3,0,0
8/25/2023 12:15:17 PM,13,14,665.35,42.88,0,0
8/25/2023 12:14:15 PM,12,13,656.48,43.52,0,0
8/25/2023 12:13:16 PM,7,8,658.9,43.41,0,0
8/25/2023 12:12:21 PM,8,9,661.89,43.18,0,0
8/25/2023 12:11:15 PM,10,11,663.85,43.94,0,0
8/25/2023 12:10:16 PM,10,11,657.87,43.84,0,0
8/25/2023 12:09:18 PM,10,11,650.06,45.14,0,0
8/25/2023 12:08:16 PM,7,7,638.84,46.33,0,0
8/25/2023 12:07:15 PM,11,12,635.24,47.49,0,0
8/25/2023 12:06:15 PM,10,11,614.85,48.53,0,0
8/25/2023 12:05:21 PM,10,11,586.17,50.43,0,0
8/25/2023 12:04:16 PM,9,10,636.18,43.41,0,0
8/25/2023 12:03:17 PM,10,11,640.2,43.99,0,0
8/25/2023 12:02:16 PM,8,9,637.97,43.62,0,0
8/25/2023 12:01:16 PM,10,11,643.93,42.65,0,0
8/25/2023 12:00:18 PM,10,11,641.25,42.57,0,0
8/25/2023 11:59:16 AM,12,13,641.02,43.75,0,0
8/25/2023 11:58:16 AM,10,11,638.23,43.37,0,0
8/25/2023 11:57:16 AM,10,11,639.51,44.25,0,0
8/25/2023 11:56:17 AM,11,12,639.78,43.54,0,0
8/25/2023 11:55:17 AM,9,10,639.51,43.46,0,0
8/25/2023 11:54:24 AM,10,11,639.29,43.44,0,0
